"Code","AdvLvl","AdvPct","SecLvl","SecPct","ThiLvl","ThiPct","TimePeriod"
"ABD",7341,0.0132505175983437,NA,NA,7113,0.0171600171600172,"2004m03"
"AIN",50524,0.00333624592898563,NA,NA,50523,0.00331638732226547,"2004m03"
"AIR",1789,-0.0584210526315789,NA,NA,1891,-0.00316288877174487,"2004m03"
"ALE",15733,-0.0265437445860661,NA,NA,16265,-0.00190230731467844,"2004m03"
"AMI",52394,0.00225724998087085,NA,NA,52151,-0.00458093947433724,"2004m03"
"AMM",13324,0.00384238680027127,NA,NA,13474,0.0139212882835429,"2004m03"
"AOP",11856,0.0214525717239598,NA,NA,11856,0.0214525717239598,"2004m03"
"APM",47611,-0.00161466196946825,NA,NA,47264,-0.00568014473850298,"2004m03"
"APP",35546,-0.00578972393924981,NA,NA,35856,0.000502260170768487,"2004m03"
"ARP",125521,-0.00104256199662556,NA,NA,125518,-0.00106643746219715,"2004m03"
"ARS",290,0.013986013986014,NA,NA,281,0.0181159420289856,"2004m03"
"ART",7051,0.0133659097441794,NA,NA,6831,0.0169718624385886,"2004m03"
"ATN",56520,0.00331954626950459,NA,NA,56519,0.00330179468517566,"2004m03"
"AUD",28260,-0.00240045184976001,NA,NA,28643,0.0066422998523934,"2004m03"
"BAK",52816,0.00462214444676934,NA,NA,53135,0.00911594340518462,"2004m03"
"BCY",4281,0.00398686679174487,NA,NA,4329,0.0138173302107729,"2004m03"
"BEE",31008,0.00463307953993186,NA,NA,31195,0.00912237569954377,"2004m03"
"BKS",38774,-0.00808390892811461,NA,NA,39095,-0.000792312017584229,"2004m03"
"BOA",20800,-0.0585253247634997,NA,NA,21989,-0.00321849501359928,"2004m03"
"BTA",22589,-0.0585563057431024,NA,NA,23880,-0.00321409191468047,"2004m03"
"CAM",4409,0.00961758644378286,NA,NA,4469,0.0159127074335077,"2004m03"
"CEL",50770,0.0291911615649707,NA,NA,50770,0.0291911615649707,"2004m03"
"CFD",9807,0.00471263190246907,NA,NA,9818,0.00563351428864078,"2004m03"
"CHN",34137,0.0049161024433324,NA,NA,34461,0.0128438749118269,"2004m03"
"CLE",35950,0.00458279774213377,NA,NA,36058,0.00647574387316463,"2004m03"
"CLF",34688,0.00492496668404896,NA,NA,35017,0.0128423914615452,"2004m03"
"CLP",73278,0.0164512012428564,NA,NA,73501,0.0184284546424465,"2004m03"
"CPP",37687,0.0103482480362456,NA,NA,37766,0.0121405408302737,"2004m03"
"CPS",11793,0.0123615761009528,NA,NA,11803,0.0143520110003437,"2004m03"
"CPT",49480,0.0108273748723187,NA,NA,49569,0.0126455566905006,"2004m03"
"CSM",15738,-0.00139593908629443,NA,NA,15562,-0.00632143541280894,"2004m03"
"CTM",1474,-0.00405405405405401,NA,NA,1474,-0.00405405405405401,"2004m03"
"DAI",5362,0.00186846038863986,NA,NA,5362,0.00186846038863986,"2004m03"
"DEN",83170,0.00509982114371343,NA,NA,83168,0.00507565137525989,"2004m03"
"DHF",40631,0.00452432753164556,NA,NA,40992,0.012098167991704,"2004m03"
"DMC",21009,0.0165481201916098,NA,NA,20952,0.016544563582553,"2004m03"
"DMI",1671,0.0115012106537531,NA,NA,1667,0.0115291262135921,"2004m03"
"DMS",22680,0.0161290322580645,NA,NA,22618,0.0161283076508378,"2004m03"
"DOL",46958,-0.0113480851422195,NA,NA,47283,-0.00686830497794577,"2004m03"
"DRG",245295,0.00528265698384467,NA,NA,251736,0.0302819466556437,"2004m03"
"EEX",6185,0.00405844155844148,NA,NA,6184,0.00389610389610384,"2004m03"
"ELC",114579,-0.0738097162719262,NA,NA,114579,-0.0738097162719262,"2004m03"
"ERE",3467,-0.00744345834526194,NA,NA,3467,-0.00744345834526194,"2004m03"
