TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--March 2003

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (Millions of dollars)


                                                                     2003     2003     2003     2002     2002
   NAICS                       Kind of Business                      Mar      Feb      Jan
   Code                                                              adv.     prel.    final    Mar(r)   Feb(r)

                Retail & food services, total....................   311,472  305,185  309,355  295,884  295,916

                 Total (excl. motor vehicle &  parts)............   235,808  233,335  234,723  225,078  224,482

                   Retail .......................................   282,079  276,014  280,184  267,963  267,919

                GAFO.............................................       (*)   80,140   80,279   79,142   79,401

   441          Motor vehicle & parts dealers....................    75,664   71,850   74,632   70,806   71,434
   4411,4412     Auto & other motor veh. dealers.................    69,219   65,526   68,377   64,727   65,258

   442          Furniture & home furnishings stores..............     7,868    7,753    7,945    7,935    7,971

   443          Electronics & appliance stores....................    7,694    7,677    7,701    7,714    7,732
   44311,13      Appl., T.V. &  camera...........................       (*)    5,507    5,547    5,507    5,520
   44312         Computer & software stores......................       (*)    2,170    2,154    2,207    2,212

   444          Building material & garden eq. & supplies dealers    27,461   25,451   27,019   25,724   25,460
   4441          Building mat. & supplies dealers................       (*)   21,811   23,386   22,233   22,176

   445          Food & beverage stores...........................    40,922   41,003   41,225   40,065   40,031
   4451          Grocery stores..................................    36,799   36,876   37,052   36,010   35,969
   4453          Beer, wine & liquor stores......................       (*)    2,631    2,629    2,642    2,640

   446          Health & personal care stores....................    15,840   15,773   15,760   15,033   15,084
   44611         Pharmacies & drug stores........................       (*)   13,405   13,360   12,658   12,666

   447          Gasoline stations................................    22,056   22,124   21,576   18,549   17,862

   448          Clothing & clothing accessories stores...........    14,846   14,678   14,887   14,654   14,740
   44811         Men's clothing stores...........................       (*)      831      837      882      886
   44812         Women's clothing stores.........................       (*)    2,866    2,893    2,850    2,936
   4482          Shoe stores.....................................       (*)    1,797    1,784    1,814    1,868

   451          Sporting goods, hobby, book & music stores.......     7,171    7,250    7,424    7,446    7,396

   452          General merchandise stores.......................    39,257   39,125   38,644   37,720   37,775
   4521          Department stores (ex. L.D.)....................    18,238   18,285   18,234   19,129   19,278
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   20,840   20,410   18,591   18,497
   45291          Warehouse clubs & superstores..................       (*)   17,485   17,141   15,494   15,389
   45299          All other gen. merchandise stores..............       (*)    3,355    3,269    3,097    3,108

   453          Miscellaneous store retailers....................     9,225    9,153    9,370    9,281    9,463

   454          Nonstore retailers...............................    14,075   14,177   14,001   13,036   12,971
   4541          Electronic shopping & mail-order houses.........       (*)    9,541    9,534    9,158    9,227

   722          Food services & drinking places..................    29,393   29,171   29,171   27,921   27,997
 
 
  
 
