TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--February 2003

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (In Millions of dollars)


                                                                     2003     2003     2002     2002     2002
   NAICS                       Kind of Business                      Feb      Jan      Dec
   Code                                                              adv.     prel.    final    Feb(r)   Jan(r)

                Retail & food services, total....................   304,092  308,967  308,061  296,371  294,130

                 Total (excl. motor vehicle &  parts)............   232,458  234,838  231,940  224,326  223,542

                   Retail .......................................   275,125  279,859  278,830  268,374  266,402

                GAFO.............................................       (*)   80,428   80,302   79,188   78,558

   441          Motor vehicle & parts dealers....................    71,634   74,129   76,121   72,045   70,588
   4411,4412     Auto & other motor veh. dealers.................    65,483   67,937   69,949   65,820   64,503

   442          Furniture & home furnishings stores..............     7,830    7,958    7,972    7,953    7,819

   443          Electronics & appliance stores....................    7,659    7,695    7,782    7,724    7,672
   44311,13      Appl., T.V. &  camera...........................       (*)    5,549    5,593    5,507    5,421
   44312         Computer & software stores......................       (*)    2,146    2,189    2,217    2,251

   444          Building material & garden eq. & supplies dealers    24,906   26,934   26,266   25,399   25,352
   4441          Building mat. & supplies dealers................       (*)   23,352   22,746   22,176   22,158

   445          Food & beverage stores...........................    40,832   41,221   40,195   40,052   40,079
   4451          Grocery stores..................................    36,667   37,034   35,979   36,009   36,063
   4453          Beer, wine & liquor stores......................       (*)    2,634    2,691    2,631    2,619

   446          Health & personal care stores....................    15,764   15,747   15,533   15,084   14,978
   44611         Pharmacies & drug stores........................       (*)   13,366   13,100   12,653   12,638

   447          Gasoline stations................................    22,182   21,596   20,806   17,903   18,075

   448          Clothing & clothing accessories stores...........    14,372   14,903   14,858   14,597   14,529
   44811         Men's clothing stores...........................       (*)      845      857      876      857
   44812         Women's clothing stores.........................       (*)    2,925    2,966    2,871    2,885
   4482          Shoe stores.....................................       (*)    1,786    1,814    1,859    1,829

   451          Sporting goods, hobby, book & music stores.......     7,359    7,475    7,419    7,396    7,460

   452          General merchandise stores.......................    39,161   38,687   38,502   37,775   37,413
   4521          Department stores (ex. L.D.)....................    18,295   18,241   18,281   19,264   19,282
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   20,446   20,221   18,511   18,131
   45291          Warehouse clubs & superstores..................       (*)   17,179   16,973   15,407   14,997
   45299          All other gen. merchandise stores..............       (*)    3,267    3,248    3,104    3,134

   453          Miscellaneous store retailers....................     9,153    9,429    9,350    9,387    9,338

   454          Nonstore retailers...............................    14,273   14,085   14,026   13,059   13,099
   4541          Electronic shopping & mail-order houses.........       (*)    9,585    9,523    9,290    9,254

   722          Food services & drinking places..................    28,967   29,108   29,231   27,997   27,728
 
 
 
