TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES--November 2001

Adjusted for Seasonal, Holiday and Trading-day Differences
                 (Millions of dollars)


                                                                     2001     2001     2001     2000     2000
   NAICS                       Kind of business                      Nov      Oct      Sep
   code                                                              adv.     prel.    final    Nov(r)   Oct(r)

                Retail & food services, total....................   293,584  304,851  286,416  283,616  285,215

                 Total (excl. motor vehicle &  parts)............   217,922  218,963  217,254  215,552  215,977

                   Retail .......................................   266,880  278,170  260,018  257,809  259,419

                GAFO.............................................       (*)   75,000   73,603   73,687   74,040

   441          Motor vehicle & parts dealers....................    75,662   85,888   69,162   68,064   69,238
   4411,4412     Auto & other motor veh. dealers.................    69,794   79,851   63,321   61,990   63,169

   442          Furniture & home furnishings stores..............     7,678    7,484    7,368    7,670    7,693

   443          Electronics & appliance stores....................    7,500    7,366    7,255    7,169    7,293
   44311         Appl., T.V., &  camera..........................       (*)    5,335    5,254    5,076    5,116
   44312         Computer & software stores......................       (*)    2,031    2,001    2,093    2,177

   444          Building material & garden eq. & supplies dealers    24,519   24,564   23,968   23,105   23,057
   4441          Building mat. & supplies dealers................       (*)   21,571   21,015   19,915   19,962

   445          Food & beverage stores...........................    40,689   40,519   40,427   39,264   39,205
   4451          Grocery stores..................................    36,768   36,666   36,559   35,511   35,497
   4453          Beer, wine & liquor stores......................       (*)    2,519    2,517    2,500    2,462

   446          Health & personal care stores....................    14,777   14,792   14,531   13,617   13,633
   44611         Pharmacies & drug stores........................       (*)   12,781   12,553   11,643   11,645

   447          Gasoline stations................................    17,671   18,854   20,532   20,723   20,888

   448          Clothing & clothing accessories stores...........    14,074   14,165   13,347   14,182   14,362
   44811         Men's clothing stores...........................       (*)      877      801      888      902
   44812         Women's clothing stores.........................       (*)    2,610    2,463    2,693    2,778
   4482          Shoe stores.....................................       (*)    1,801    1,721    1,846    1,865

   451          Sporting goods, hobby, book & music stores.......     7,570    7,421    7,321    6,746    6,671

   452          General merchandise stores.......................    34,998   35,018   34,764   34,359   34,351
   4521          Department stores (ex. L.D.)....................    19,748   19,461   19,391   19,828   19,884
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   15,557   15,373   14,531   14,467
   45291          Warehouse clubs & superstores..................       (*)   12,358   12,204   11,625   11,546
   45299          All other gen. merchandise stores..............       (*)    3,199    3,169    2,906    2,921

   453          Miscellaneous store retailers....................     9,291    9,510    9,322    9,005    9,211

   454          Nonstore retailers...............................    12,451   12,589   12,021   13,905   13,817
   4541          Electronic shopping & mail-order houses.........       (*)    8,699    8,161    9,443    9,350

   722          Food services & drinking places..................    26,704   26,681   26,398   25,807   25,796
 
 
  
