TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--April 2004

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (Millions of dollars)


                                                                     2004     2004     2004     2003     2003
   NAICS                       Kind of Business                      Apr      Mar      Feb
   Code                                                              adv.     prel.    final    Apr(r)   Mar(r)

                Retail & food services, total....................   331,842  333,399  326,996  307,389  307,262

                 Total (excl. motor vehicle &  parts)............   255,041  255,216  250,617  233,224  234,719

                   Retail .......................................   299,693  301,215  295,019  278,397  278,335

                GAFO.............................................       (*)   84,691   84,299   78,235   78,309

   441          Motor vehicle & parts dealers....................    76,801   78,183   76,379   74,165   72,543
   4411,4412     Auto & other motor veh. dealers.................    69,761   71,032   69,323   67,506   65,870

   442          Furniture & home furnishings stores..............     8,742    8,685    8,566    7,961    7,891

   443          Electronics & appliance stores....................    8,483    8,414    8,332    7,544    7,470
   44311,13      Appl., T.V. &  camera...........................       (*)    6,043    5,992    5,373    5,322
   44312         Computer & software stores......................       (*)    2,371    2,340    2,171    2,148

   444          Building material & garden eq. & supplies dealers    31,155   31,367   28,266   25,879   25,983
   4441          Building mat. & supplies dealers................       (*)   27,848   24,881   22,807   22,876

   445          Food & beverage stores...........................    43,601   43,387   43,068   41,837   41,802
   4451          Grocery stores..................................    39,074   38,919   38,644   37,709   37,731
   4453          Beer, wine & liquor stores......................       (*)    2,750    2,747    2,665    2,615

   446          Health & personal care stores....................    16,808   16,830   16,523   15,737   15,609
   44611         Pharmacies & drug stores........................       (*)   14,328   14,039   13,362   13,369

   447          Gasoline stations................................    24,385   24,331   24,053   21,986   23,204

   448          Clothing & clothing accessories stores...........    15,623   15,943   15,816   14,439   14,508
   44811         Men's clothing stores...........................       (*)      944      929      853      834
   44812         Women's clothing stores.........................       (*)    2,995    2,976    2,719    2,733
   4482          Shoe stores.....................................       (*)    1,983    1,979    1,827    1,875

   451          Sporting goods, hobby, book & music stores.......     6,848    6,775    6,840    6,543    6,460

   452          General merchandise stores.......................    41,241   41,553   41,380   38,460   38,731
   4521          Department stores (ex. L.D.)....................    17,669   17,974   18,162   17,693   17,750
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   23,579   23,218   20,767   20,981
   45291          Warehouse clubs & superstores..................       (*)   19,977   19,709   17,532   17,764
   45299          All other gen. merchandise stores..............       (*)    3,602    3,509    3,235    3,217

   453          Miscellaneous store retailers....................     9,084    8,998    8,892    8,599    8,560

   454          Nonstore retailers...............................    16,922   16,749   16,904   15,247   15,574
   4541          Electronic shopping & mail-order houses.........       (*)   10,863   10,731    9,867    9,805

   722          Food services & drinking places..................    32,149   32,184   31,977   28,992   28,927
 
 
 
