TABLE 1A. ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--March 2004


Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (In Millions of dollars)


                                                                     2004     2004     2004     2003     2003
   NAICS                       Kind of Business                      Mar      Feb      Jan
   Code                                                              adv.     prel.    final    Mar(r)   Feb(r)

                Retail & food services, total....................   333,012  327,038  323,918  307,844  301,347

                 Total (excl. motor vehicle &  parts)............   254,953  250,592  249,201  235,056  231,532

                   Retail .......................................   300,785  294,994  292,253  278,832  272,887

                GAFO.............................................       (*)   84,175   83,402   78,364   77,445

   441          Motor vehicle & parts dealers....................    78,059   76,446   74,717   72,788   69,815
   4411,4412     Auto & other motor veh. dealers.................    70,918   69,388   67,776   66,121   63,201

   442          Furniture & home furnishings stores..............     8,666    8,562    8,517    7,891    7,563

   443          Electronics & appliance stores....................    8,305    8,288    8,261    7,489    7,357
   44311,13      Appl., T.V. &  camera...........................       (*)    5,950    5,880    5,346    5,204
   44312         Computer & software stores......................       (*)    2,338    2,381    2,143    2,153

   444          Building material & garden eq. & supplies dealers    31,360   28,365   28,161   25,957   24,307
   4441          Building mat. & supplies dealers................       (*)   24,881   24,787   22,876   21,247

   445          Food & beverage stores...........................    43,351   42,990   43,282   41,766   41,706
   4451          Grocery stores..................................    38,931   38,572   38,856   37,693   37,718
   4453          Beer, wine & liquor stores......................       (*)    2,751    2,750    2,612    2,582

   446          Health & personal care stores....................    16,733   16,546   16,601   15,702   15,609
   44611         Pharmacies & drug stores........................       (*)   14,011   14,092   13,409   13,346

   447          Gasoline stations................................    24,265   24,072   23,689   23,344   23,177

   448          Clothing & clothing accessories stores...........    16,017   15,711   15,668   14,618   14,243
   44811         Men's clothing stores...........................       (*)      925      922      848      811
   44812         Women's clothing stores.........................       (*)    2,986    2,989    2,744    2,695
   4482          Shoe stores.....................................       (*)    1,910    1,940    1,910    1,864

   451          Sporting goods, hobby, book & music stores.......     6,787    6,835    6,800    6,446    6,449

   452          General merchandise stores.......................    41,548   41,409   40,803   38,678   38,584
   4521          Department stores (ex. L.D.)....................    18,069   18,222   17,945   17,794   18,027
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   23,187   22,858   20,884   20,557
   45291          Warehouse clubs & superstores..................       (*)   19,666   19,386   17,708   17,397
   45299          All other gen. merchandise stores..............       (*)    3,521    3,472    3,176    3,160

   453          Miscellaneous store retailers....................     8,859    8,834    8,974    8,593    8,520

   454          Nonstore retailers...............................    16,835   16,936   16,780   15,560   15,557
   4541          Electronic shopping & mail-order houses.........       (*)   10,755   10,738    9,815    9,819

   722          Food services & drinking places..................    32,227   32,044   31,665   29,012   28,460
 
 
