TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--May 2004

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (In Millions of dollars)


                                                                     2004     2004     2004     2003     2003
   NAICS                       Kind of Business                      May      Apr      Mar
   Code                                                              adv.     prel.    final    May(r)   Apr(r)

                Retail & food services, total....................   335,801  331,941  333,818  308,383  308,132

                 Total (excl. motor vehicle &  parts)............   257,004  255,208  255,473  233,993  233,585

                   Retail .......................................   303,923  299,979  301,790  278,807  279,140

                GAFO.............................................       (*)   84,162   84,745   79,128   78,288

   441          Motor vehicle & parts dealers....................    78,797   76,733   78,345   74,390   74,547
   4411,4412     Auto & other motor veh. dealers.................    71,765   69,703   71,207   67,676   67,901

   442          Furniture & home furnishings stores..............     8,636    8,688    8,661    8,115    7,961

   443          Electronics & appliance stores....................    8,508    8,499    8,415    7,740    7,531
   44311,13      Appl., T.V. &  camera...........................       (*)    6,083    6,046    5,525    5,379
   44312         Computer & software stores......................       (*)    2,416    2,369    2,215    2,152

   444          Building material & garden eq. & supplies dealers    30,472   30,900   31,022   26,127   25,822
   4441          Building mat. & supplies dealers................       (*)   27,518   27,617   22,902   22,807

   445          Food & beverage stores...........................    43,932   43,535   43,456   41,524   41,948
   4451          Grocery stores..................................    39,371   39,056   38,994   37,384   37,825
   4453          Beer, wine & liquor stores......................       (*)    2,789    2,754    2,631    2,654

   446          Health & personal care stores....................    17,012   16,861   16,878   15,711   15,737
   44611         Pharmacies & drug stores........................       (*)   14,331   14,347   13,477   13,376

   447          Gasoline stations................................    26,015   25,011   24,942   21,241   22,272

   448          Clothing & clothing accessories stores...........    15,711   15,570   15,935   14,719   14,443
   44811         Men's clothing stores...........................       (*)      944      945      866      844
   44812         Women's clothing stores.........................       (*)    2,923    3,021    2,746    2,719
   4482          Shoe stores.....................................       (*)    1,950    1,979    1,851    1,813

   451          Sporting goods, hobby, book & music stores.......     6,734    6,726    6,757    6,507    6,581

   452          General merchandise stores.......................    41,924   41,366   41,661   38,678   38,484
   4521          Department stores (ex. L.D.)....................    17,847   17,704   17,994   17,811   17,704
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   23,662   23,667   20,867   20,780
   45291          Warehouse clubs & superstores..................       (*)   20,201   20,061   17,628   17,551
   45299          All other gen. merchandise stores..............       (*)    3,461    3,606    3,239    3,229

   453          Miscellaneous store retailers....................     9,244    9,147    9,025    8,759    8,593

   454          Nonstore retailers...............................    16,938   16,943   16,693   15,296   15,221
   4541          Electronic shopping & mail-order houses.........       (*)   10,995   10,937    9,882    9,877

   722          Food services & drinking places..................    31,878   31,962   32,028   29,576   28,992
 
 
 
