TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--August 2002

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (Millions of dollars)


                                                                     2002     2002     2002     2001     2001
   NAICS                       Kind of Business                      Aug      Jul      Jun
   Code                                                              adv.     prel.    final    Aug(r)   Jul(r)

                Retail & food services, total....................   306,208  303,918  300,634  291,036  289,971

                 Total (excl. motor vehicle &  parts)............   228,857  228,034  227,688  220,617  219,686

                   Retail .......................................   278,173  275,914  272,347  263,899  263,114

                GAFO.............................................       (*)   79,434   79,629   76,513   76,123

   441          Motor vehicle & parts dealers....................    77,351   75,884   72,946   70,419   70,285
   4411,4412     Auto & other motor veh. dealers.................    71,208   69,678   66,781   64,245   64,162

   442          Furniture & home furnishings stores..............     7,973    7,837    7,895    7,657    7,715

   443          Electronics & appliance stores....................    7,645    7,679    7,790    7,351    7,240
   44311,13      Appl., T.V. &  camera...........................       (*)    5,486    5,529    5,286    5,136
   44312         Computer & software stores......................       (*)    2,193    2,261    2,065    2,104

   444          Building material & garden eq. & supplies dealers    26,336   26,200   26,285   24,900   24,868
   4441          Building mat. & supplies dealers................       (*)   22,517   22,553   21,715   21,449

   445          Food & beverage stores...........................    40,202   40,143   40,035   39,469   39,352
   4451          Grocery stores..................................    35,997   36,026   35,933   35,529   35,390
   4453          Beer, wine & liquor stores......................       (*)    2,658    2,653    2,535    2,545

   446          Health & personal care stores....................    15,448   15,403   15,284   14,416   14,254
   44611         Pharmacies & drug stores........................       (*)   12,990   12,928   12,115   12,054

   447          Gasoline stations................................    19,489   19,638   19,101   19,482   19,576

   448          Clothing & clothing accessories stores...........    14,432   14,477   14,636   14,147   14,257
   44811         Men's clothing stores...........................       (*)      862      865      900      889
   44812         Women's clothing stores.........................       (*)    2,773    2,853    2,743    2,739
   4482          Shoe stores.....................................       (*)    1,784    1,807    1,833    1,862

   451          Sporting goods, hobby, book & music stores.......     7,624    7,410    7,366    7,203    7,061

   452          General merchandise stores.......................    38,521   38,289   38,215   36,378   36,168
   4521          Department stores (ex. L.D.)....................    18,930   18,957   19,001   19,367   19,361
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   19,332   19,214   17,011   16,807
   45291          Warehouse clubs & superstores..................       (*)   16,170   16,007   14,010   13,816
   45299          All other gen. merchandise stores..............       (*)    3,162    3,207    3,001    2,991

   453          Miscellaneous store retailers....................     9,570    9,436    9,481    9,520    9,441

   454          Nonstore retailers...............................    13,582   13,518   13,313   12,957   12,897
   4541          Electronic shopping & mail-order houses.........       (*)    9,423    9,273    9,029    9,003

   722          Food services & drinking places..................    28,035   28,004   28,287   27,137   26,857
 
 
