TABLE 1A. ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--January 2004
Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.


                 (In Millions of dollars)


                                                                     2004     2003     2003     2003     2002
   NAICS                       Kind of Business                      Jan      Dec      Nov
   Code                                                              adv.     prel.    final    Jan(r)   Dec(r)

                Retail & food services, total....................   322,867  323,699  323,076  307,456  304,537

                 Total (excl. motor vehicle &  parts)............   248,920  246,777  246,271  233,472  231,043

                   Retail .......................................   291,223  292,400  291,921  278,798  275,763

                GAFO.............................................       (*)   82,901   82,718   78,745   78,689

   441          Motor vehicle & parts dealers....................    73,947   76,922   76,805   73,984   73,494
   4411,4412     Auto & other motor veh. dealers.................    67,249   70,165   70,100   67,641   67,242

   442          Furniture & home furnishings stores..............     8,502    8,578    8,574    8,078    7,987

   443          Electronics & appliance stores....................    8,319    8,309    8,295    7,462    7,522
   44311,13      Appl., T.V. &  camera...........................       (*)    5,935    5,948    5,467    5,460
   44312         Computer & software stores......................       (*)    2,374    2,347    1,995    2,062

   444          Building material & garden eq. & supplies dealers    28,170   28,413   28,244   25,868   24,875
   4441          Building mat. & supplies dealers................       (*)   24,822   24,806   22,728   21,806

   445          Food & beverage stores...........................    43,552   42,792   42,962   41,866   41,327
   4451          Grocery stores..................................    39,180   38,476   38,609   37,809   37,248
   4453          Beer, wine & liquor stores......................       (*)    2,753    2,759    2,608    2,649

   446          Health & personal care stores....................    16,591   16,515   16,483   15,469   15,124
   44611         Pharmacies & drug stores........................       (*)   14,146   14,110   13,191   12,849

   447          Gasoline stations................................    22,890   22,505   22,465   21,832   21,331

   448          Clothing & clothing accessories stores...........    15,680   15,245   15,269   14,698   14,525
   44811         Men's clothing stores...........................       (*)      883      867      814      814
   44812         Women's clothing stores.........................       (*)    3,094    3,083    2,911    2,929
   4482          Shoe stores.....................................       (*)    1,877    1,888    1,776    1,802

   451          Sporting goods, hobby, book & music stores.......     6,945    6,834    6,796    6,803    6,818

   452          General merchandise stores.......................    40,966   40,569   40,434   38,339   38,437
   4521          Department stores (ex. L.D.)....................    18,114   18,017   18,018   18,175   18,336
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   22,552   22,416   20,164   20,101
   45291          Warehouse clubs & superstores..................       (*)   19,113   19,022   17,080   17,024
   45299          All other gen. merchandise stores..............       (*)    3,439    3,394    3,084    3,077

   453          Miscellaneous store retailers....................     8,905    8,906    8,940    8,745    8,681

   454          Nonstore retailers...............................    16,756   16,812   16,654   15,654   15,642
   4541          Electronic shopping & mail-order houses.........       (*)   10,657   10,494    9,992    9,862

   722          Food services & drinking places..................    31,644   31,299   31,155   28,658   28,774
 
 
 
