TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES--October 2001

Adjusted for Seasonal, Holiday and Trading-day Differences
                 (Millions of dollars)


                                                                     2001     2001     2001     2000     2000
   NAICS                       Kind of business                      Oct      Sep      Aug
   code                                                              adv.     prel.    final    Oct(r)   Sep(r)

                Retail & food services, total....................   306,826  286,412  292,869  285,459  286,213

                 Total (excl. motor vehicle &  parts)............   219,427  217,283  220,514  216,024  216,024

                   Retail .......................................   280,097  260,041  265,826  259,637  260,419

                GAFO.............................................       (*)   73,578   75,341   73,970   74,235

   441          Motor vehicle & parts dealers....................    87,399   69,129   72,355   69,435   70,189
   4411,4412     Auto & other motor veh. dealers.................    81,241   63,235   66,154   63,366   63,892

   442          Furniture & home furnishings stores..............     7,356    7,396    7,717    7,685    7,664

   443          Electronics & appliance stores....................    7,234    7,181    7,284    7,264    7,411
   44311         Appl., T.V., &  camera..........................       (*)    5,191    5,237    5,087    5,114
   44312         Computer & software stores......................       (*)    1,990    2,047    2,177    2,297

   444          Building material & garden eq. & supplies dealers    24,770   24,099   24,739   23,056   23,001
   4441          Building mat. & supplies dealers................       (*)   21,125   21,731   19,943   19,795

   445          Food & beverage stores...........................    40,508   40,400   40,189   39,203   38,991
   4451          Grocery stores..................................    36,604   36,539   36,305   35,497   35,315
   4453          Beer, wine & liquor stores......................       (*)    2,517    2,508    2,462    2,430

   446          Health & personal care stores....................    14,785   14,537   14,489   13,633   13,591
   44611         Pharmacies & drug stores........................       (*)   12,543   12,470   11,680   11,533

   447          Gasoline stations................................    19,189   20,510   19,959   20,867   20,906

   448          Clothing & clothing accessories stores...........    14,289   13,361   14,192   14,288   14,314
   44811         Men's clothing stores...........................       (*)      812      890      897      904
   44812         Women's clothing stores.........................       (*)    2,463    2,633    2,776    2,783
   4482          Shoe stores.....................................       (*)    1,732    1,856    1,847    1,848

   451          Sporting goods, hobby, book & music stores.......     7,474    7,255    7,417    6,726    6,840

   452          General merchandise stores.......................    35,015   34,781   34,945   34,351   34,452
   4521          Department stores (ex. L.D.)....................    19,438   19,313   19,633   19,839   19,963
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   15,468   15,312   14,512   14,489
   45291          Warehouse clubs & superstores..................       (*)   12,323   12,171   11,594   11,584
   45299          All other gen. merchandise stores..............       (*)    3,145    3,141    2,918    2,905

   453          Miscellaneous store retailers....................     9,440    9,287    9,528    9,233    9,172

   454          Nonstore retailers...............................    12,638   12,105   13,012   13,896   13,888
   4541          Electronic shopping & mail-order houses.........       (*)    8,233    9,044    9,412    9,334

   722          Food services & drinking places..................    26,729   26,371   27,043   25,822   25,794
 
 
  
 
 
