TABLE 1A.  ESTIMATED ADVANCE MONTHLY RETAIL SALES--March 2001

Adjusted for Seasonal, Holiday and Trading-day Differences
                 (Millions of dollars)


                                                          2001     2001     2001
   SIC                        Kind of business            Mar      Feb      Jan
   code                                                   adv.     prel.    final

                    Retail trade, total...........       274,093  274,779  274,912


                       Total (excl. auto dealers).       207,180  207,312  207,632


                      Durable goods, total........       111,687  112,485  111,932


   52           Building mat., hardware, garden
                 supply, and mobile home dealers..        15,541   15,728   15,427
   521,3          Building mat. and supply stores.           (*)   12,519   12,309
   525            Hardware stores.................           (*)    1,385    1,309

   55 ex. 554   Automotive dealers................        66,913   67,467   67,280
   551,2,5,       Motor vehicle and miscellaneous
    6,7,9          automotive dealers.............        63,430   63,909   63,815
   551              Motor vehicle (franchised)....           (*)     (NA)     (NA)
   553            Auto and home supply stores.....           (*)    3,558    3,465

   57           Furniture, home furnishings, and
                 equipment stores.................        14,326   14,425   14,454
   571            Furniture and home furnishings..           (*)    7,049    7,088
   5722,31,4      Household appliance, radio, TV,
                   and computer stores............           (*)    6,288    6,290
   5722             Household appliance stores....           (*)     (NA)     (NA)


                      Nondurable goods, total.....       162,406  162,294  162,980


   53           General merchandise group stores..        34,444   34,337   34,667
   531            Dept. stores (ex. leased depts.)        26,625   26,512   26,817
   531            Dept. stores (in. leased depts.)           (*)   26,965   27,372
   533            Variety stores..................           (*)    1,507    1,547
   539            Misc. general mdse. stores......           (*)    6,318    6,303

   54           Food stores.......................        41,465   41,563   41,270
   541            Grocery stores..................        39,262   39,350   39,059

   554          Gasoline service stations.........        17,710   18,064   18,159

   56           Apparel and accessory stores......        12,304   12,391   12,323
   561            Men's and boys' clothing
                   and furnishings stores.........           (*)      976      973
   562,3          Women's clothing, accessory
                    stores........................           (*)    3,491    3,453
   565            Family clothing stores..........           (*)     (NA)     (NA)
   566            Shoe stores.....................           (*)    1,823    1,826

   58           Eating and drinking places........        26,588   26,422   26,635

   591          Drug and proprietary stores.......        12,004   11,829   11,723

   592          Liquor stores.....................           (*)    2,612    2,635

   5961        Total mail order...................           (*)    8,946    9,112

   53,56,57,   GAF................................           (*)   71,143   71,274
    594

 

                                                        2000     2000
   SIC                        Kind of business
   code                                                 Mar(r)   Feb(r)

                    Retail trade, total...........     269,108  266,799


                       Total (excl. auto dealers).     201,690  198,627


                      Durable goods, total........     112,776  112,663


   52           Building mat., hardware, garden
                 supply, and mobile home dealers..      16,137   15,201
   521,3          Building mat. and supply stores.      12,775   11,968
   525            Hardware stores.................       1,344    1,281

   55 ex. 554   Automotive dealers................      67,418   68,172
   551,2,5,       Motor vehicle and miscellaneous
    6,7,9          automotive dealers.............      63,909   64,695
   551              Motor vehicle (franchised)....        (NA)     (NA)
   553            Auto and home supply stores.....       3,509    3,477

   57           Furniture, home furnishings, and
                 equipment stores.................      14,489   14,418
   571            Furniture and home furnishings..       6,966    6,929
   5722,31,4      Household appliance, radio, TV,
                   and computer stores............       6,440    6,469
   5722             Household appliance stores....        (NA)     (NA)


                      Nondurable goods, total.....     156,332  154,136


   53           General merchandise group stores..      33,410   33,181
   531            Dept. stores (ex. leased depts.)      26,024   25,867
   531            Dept. stores (in. leased depts.)      26,398   26,366
   533            Variety stores..................       1,311    1,302
   539            Misc. general mdse. stores......       6,075    6,012

   54           Food stores.......................      39,678   39,198
   541            Grocery stores..................      37,597   37,136

   554          Gasoline service stations.........      18,554   17,609

   56           Apparel and accessory stores......      11,827   11,625
   561            Men's and boys' clothing
                   and furnishings stores.........         937      925
   562,3          Women's clothing, accessory
                    stores........................       3,316    3,153
   565            Family clothing stores..........        (NA)     (NA)
   566            Shoe stores.....................       1,817    1,814

   58           Eating and drinking places........      25,428   25,046

   591          Drug and proprietary stores.......      10,576   10,434

   592          Liquor stores.....................       2,455    2,435

   5961        Total mail order...................       8,777    8,602

   53,56,57,   GAF................................      68,987   68,444
    594
 
 

