TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES--June 2001

Adjusted for Seasonal, Holiday and Trading-day Differences
                 (Millions of dollars)


                                                                     2001     2001     2001     2000     2000
   NAICS                       Kind of business                      Jun      May      Apr
   code                                                              adv.     prel.    final    Jun(r)   May(r)

                Retail & food services, total....................   292,897  292,218  291,116  281,720  280,447

                 Total (excl. motor vehicle & parts)............    220,021  220,444  219,520  213,152  212,150

                   Retail .......................................   265,996  265,555  264,708  256,383  255,177

                GAFO.............................................       (*)   74,219   74,709   72,719   73,247

   441          Motor vehicle & parts dealers....................    72,876   71,774   71,596   68,568   68,297
   4411,4412     Auto & other motor veh. dealers.................    66,528   65,652   65,431   62,438   62,138
    
   442          Furniture & home furnishings stores..............     7,622    7,629    7,570    7,693    7,737

   443          Electronics & appliance stores....................    7,176    7,099    7,101    7,156    7,324
   44311         Appl., T.V., &  camera..........................       (*)    5,099    5,084    4,973    5,019
   44312         Computer & software stores......................       (*)    2,000    2,017    2,183    2,305

   444          Building material & garden eq. & supplies dealers    24,796   24,801   24,894   23,004   23,149
   4441          Building mat. & supplies dealers................       (*)   21,451   21,439   19,932   20,107

   445          Food & beverage stores...........................    39,818   39,953   39,702   39,031   38,564
   4451          Grocery stores..................................    36,007   36,110   35,930   35,413   34,992
   4453          Beer, wine & liquor stores......................       (*)    2,495    2,487    2,394    2,364

   446          Health & personal care stores....................    14,284   14,212   14,050   13,068   13,109
   44611         Pharmacies & drug stores........................       (*)   12,216   12,026   11,099   11,103

   447          Gasoline stations................................    21,187   21,566   20,943   20,630   19,890

   448          Clothing & clothing accessories stores...........    14,025   14,160   14,341   13,914   14,034
   44811         Men's clothing stores...........................       (*)      864      867      878      901
   44812         Women's clothing stores.........................       (*)    2,558    2,631    2,692    2,728
   4482          Shoe stores.....................................       (*)    1,867    1,870    1,802    1,819

   451          Sporting goods, hobby, book & music stores.......     7,001    7,047    7,057    6,624    6,717

   452          General merchandise stores.......................    34,707   34,554   35,004   33,842   33,929
   4521          Department stores (ex. L.D.)....................    19,723   19,544   19,975   19,625   19,841
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   15,010   15,029   14,217   14,088
   45291          Warehouse clubs & superstores..................       (*)   11,876   11,864   11,400   11,319
   45299          All other gen. merchandise stores..............       (*)    3,134    3,165    2,817    2,769

   453          Miscellaneous store retailers....................     9,469    9,620    9,285    8,873    8,935

   454          Nonstore retailers...............................    13,035   13,140   13,165   13,980   13,492
   4541          Electronic shopping & mail-order houses.........       (*)    9,170    9,041    9,423    9,106

   722          Food services & drinking places..................    26,901   26,663   26,408   25,337   25,270
 

 
 
