TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES--February 2002
Adjusted for Seasonal, Holiday and Trading-day Differences
                 (Millions of dollars)


                                                                     2002     2002     2001     2001     2001
   NAICS                       Kind of business                      Feb      Jan      Dec
   code                                                              adv.     prel.    final    Feb(r)   Jan(r)

                Retail & food services, total....................   296,414  295,605  296,560  288,095  287,727

                 Total (excl. motor vehicle &  parts)............   223,635  223,139  220,569  217,512  217,804

                   Retail .......................................   268,453  267,951  268,194  261,848  261,111

                GAFO.............................................       (*)   77,949   77,432   74,124   74,357

   441          Motor vehicle & parts dealers....................    72,779   72,466   75,991   70,583   69,923
   4411,4412     Auto & other motor veh. dealers.................    66,708   66,371   69,961   64,494   63,951

   442          Furniture & home furnishings stores..............     8,081    7,959    7,939    7,638    7,805

   443          Electronics & appliance stores....................    7,717    7,635    7,887    7,118    7,159
   44311         Appl., T.V., &  camera..........................       (*)    5,460    5,533    5,043    5,119
   44312         Computer & software stores......................       (*)    2,175    2,354    2,075    2,040

   444          Building material & garden eq. & supplies dealers    24,772   24,868   24,197   23,906   23,594
   4441          Building mat. & supplies dealers................       (*)   22,052   21,429   20,662   20,389

   445          Food & beverage stores...........................    40,764   40,841   40,781   39,822   39,581
   4451          Grocery stores..................................    36,810   36,937   36,771   36,030   35,772
   4453          Beer, wine & liquor stores......................       (*)    2,557    2,589    2,480    2,509

   446          Health & personal care stores....................    15,096   15,106   14,623   13,966   13,817
   44611         Pharmacies & drug stores........................       (*)   13,105   11,999   11,985   11,856

   447          Gasoline stations................................    17,927   17,924   17,196   20,609   20,723

   448          Clothing & clothing accessories stores...........    14,593   14,606   14,401   14,523   14,357
   44811         Men's clothing stores...........................       (*)      834      851      909      916
   44812         Women's clothing stores.........................       (*)    2,717    2,664    2,806    2,752
   4482          Shoe stores.....................................       (*)    1,842    1,842    1,826    1,836

   451          Sporting goods, hobby, book & music stores.......     7,649    7,776    7,557    7,027    6,975

   452          General merchandise stores.......................    36,509   36,348   35,744   34,227   34,520
   4521          Department stores (ex. L.D.)....................    20,480   20,542   20,305   19,545   19,768
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   15,806   15,439   14,682   14,752
   45291          Warehouse clubs & superstores..................       (*)   12,446   12,017   11,596   11,646
   45299          All other gen. merchandise stores..............       (*)    3,360    3,422    3,086    3,106

   453          Miscellaneous store retailers....................     9,441    9,346    9,387    9,129    9,025

   454          Nonstore retailers...............................    13,125   13,076   12,491   13,300   13,632
   4541          Electronic shopping & mail-order houses.........       (*)    9,436    8,856    8,967    9,144

   722          Food services & drinking places..................    27,961   27,654   28,366   26,247   26,616
 
 
