TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--August 2003

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (Millions of dollars)


                                                                     2003     2003     2003     2002     2002
   NAICS                       Kind of Business                      Aug      Jul      Jun
   Code                                                              adv.     prel.    final    Aug(r)   Jul(r)

                Retail & food services, total....................   319,192  317,232  313,142  302,706  300,842

                 Total (excl. motor vehicle &  parts)............   241,449  239,885  237,592  227,851  227,433

                   Retail .......................................   288,794  287,245  283,318  274,858  272,941

                GAFO.............................................       (*)   81,621   80,790   77,839   77,521

   441          Motor vehicle & parts dealers....................    77,743   77,347   75,550   74,855   73,409
   4411,4412     Auto & other motor veh. dealers.................    71,210   70,841   69,071   68,585   67,101

   442          Furniture & home furnishings stores..............     8,482    8,425    8,383    7,899    7,747

   443          Electronics & appliance stores....................    8,113    8,004    7,875    7,373    7,450
   44311,13      Appl., T.V. &  camera...........................       (*)    5,813    5,720    5,311    5,412
   44312         Computer & software stores......................       (*)    2,191    2,155    2,062    2,038

   444          Building material & garden eq. & supplies dealers    27,055   27,112   26,697   25,123   24,888
   4441          Building mat. & supplies dealers................       (*)   23,689   23,331   22,010   21,843

   445          Food & beverage stores...........................    42,759   42,607   42,269   40,936   40,970
   4451          Grocery stores..................................    38,509   38,412   38,128   36,919   36,973
   4453          Beer, wine & liquor stores......................       (*)    2,695    2,656    2,621    2,613

   446          Health & personal care stores....................    16,074   16,024   15,851   15,111   15,030
   44611         Pharmacies & drug stores........................       (*)   13,684   13,551   12,839   12,740

   447          Gasoline stations................................    22,073   21,491   21,108   20,341   20,529

   448          Clothing & clothing accessories stores...........    14,763   14,969   14,793   14,192   14,106
   44811         Men's clothing stores...........................       (*)      847      841      820      824
   44812         Women's clothing stores.........................       (*)    2,950    2,898    2,803    2,801
   4482          Shoe stores.....................................       (*)    1,809    1,778    1,791    1,776

   451          Sporting goods, hobby, book & music stores.......     6,878    6,779    6,822    6,852    6,811

   452          General merchandise stores.......................    40,428   39,994   39,466   38,090   38,019
   4521          Department stores (ex. L.D.)....................    18,508   18,441   18,221   18,815   18,847
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   21,553   21,245   19,275   19,172
   45291          Warehouse clubs & superstores..................       (*)   18,241   17,973   16,247   16,178
   45299          All other gen. merchandise stores..............       (*)    3,312    3,272    3,028    2,994

   453          Miscellaneous store retailers....................     8,738    8,720    8,731    8,870    8,716

   454          Nonstore retailers...............................    15,688   15,773   15,773   15,216   15,266
   4541          Electronic shopping & mail-order houses.........       (*)   10,201   10,195    9,827    9,807

   722          Food services & drinking places..................    30,398   29,987   29,824   27,848   27,901
 
 
