TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES--January 2002

Adjusted for Seasonal, Holiday and Trading-day Differences
                 (Millions of dollars)


                                                                     2002     2001     2001     2001     2000
   NAICS                       Kind of business                      Jan      Dec      Nov
   code                                                              adv.     prel.    final    Jan(r)   Dec(r)

                Retail & food services, total....................   295,714  296,424  295,857  287,551  284,315

                 Total (excl. motor vehicle &  parts)............   223,014  220,451  219,014  217,621  215,849

                   Retail .......................................   267,938  268,083  268,849  261,022  258,456

                GAFO.............................................       (*)   77,240   76,122   74,265   72,949

   441          Motor vehicle & parts dealers....................    72,700   75,973   76,843   69,930   68,466
   4411,4412     Auto & other motor veh. dealers.................    66,405   69,917   70,908   63,951   62,172

   442          Furniture & home furnishings stores..............     7,956    7,921    7,841    7,762    7,259

   443          Electronics & appliance stores....................    7,585    7,870    7,708    7,135    7,159
   44311         Appl., T.V., &  camera..........................       (*)    5,542    5,448    5,093    5,112
   44312         Computer & software stores......................       (*)    2,328    2,260    2,042    2,047

   444          Building material & garden eq. & supplies dealers    24,951   24,239   24,550   23,623   23,408
   4441          Building mat. & supplies dealers................       (*)   21,468   21,696   20,413   20,227

   445          Food & beverage stores...........................    41,069   40,911   40,683   39,519   39,586
   4451          Grocery stores..................................    37,110   36,884   36,732   35,735   35,921
   4453          Beer, wine & liquor stores......................       (*)    2,606    2,560    2,495    2,434

   446          Health & personal care stores....................    14,934   14,598   14,704   13,831   13,690
   44611         Pharmacies & drug stores........................       (*)   11,996   12,721   11,916   11,627

   447          Gasoline stations................................    18,034   17,167   17,738   20,700   20,458

   448          Clothing & clothing accessories stores...........    14,724   14,370   13,991   14,417   14,213
   44811         Men's clothing stores...........................       (*)      861      856      902      887
   44812         Women's clothing stores.........................       (*)    2,623    2,608    2,787    2,677
   4482          Shoe stores.....................................       (*)    1,838    1,818    1,843    1,832

   451          Sporting goods, hobby, book & music stores.......     7,612    7,553    7,726    6,962    6,674

   452          General merchandise stores.......................    36,371   35,624   35,259   34,476   34,094
   4521          Department stores (ex. L.D.)....................    20,584   20,182   19,892   19,807   19,612
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   15,442   15,367   14,669   14,482
   45291          Warehouse clubs & superstores..................       (*)   11,968   11,997   11,590   11,617
   45299          All other gen. merchandise stores..............       (*)    3,474    3,370    3,079    2,865

   453          Miscellaneous store retailers....................     9,318    9,390    9,302    9,012    8,916

   454          Nonstore retailers...............................    12,684   12,467   12,504   13,655   14,533
   4541          Electronic shopping & mail-order houses.........       (*)    8,836    8,805    9,153    9,716

   722          Food services & drinking places..................    27,776   28,341   27,008   26,529   25,859
 
 
 
 
  
