TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES, BY KIND OF BUSINESS--April 2003

Data adjusted for seasonal variations, holiday, and trading-day differences, but not for price changes.
                 (Millions of dollars)


                                                                     2003     2003     2003     2002     2002
   NAICS                       Kind of Business                      Apr      Mar      Feb
   Code                                                              adv.     prel.    final    Apr(r)   Mar(r)

                Retail & food services, total....................   309,455  309,813  302,741  297,404  293,579

                 Total (excl. motor vehicle &  parts)............   234,061  236,275  232,672  227,755  224,309

                   Retail .......................................   280,387  280,585  274,066  269,655  265,947

                GAFO.............................................       (*)   79,230   78,449   78,089   77,468

   441          Motor vehicle & parts dealers....................    75,394   73,538   70,069   69,649   69,270
   4411,4412     Auto & other motor veh. dealers.................    68,963   67,050   63,673   63,408   63,124

   442          Furniture & home furnishings stores..............     8,007    8,035    7,655    7,883    7,874

   443          Electronics & appliance stores....................    7,484    7,478    7,436    7,409    7,464
   44311,13      Appl., T.V. &  camera...........................       (*)    5,409    5,375    5,420    5,375
   44312         Computer & software stores......................       (*)    2,069    2,061    1,989    2,089

   444          Building material & garden eq. & supplies dealers    25,900   25,964   24,193   25,312   24,579
   4441          Building mat. & supplies dealers................       (*)   22,627   21,041   22,259   21,634

   445          Food & beverage stores...........................    41,901   41,955   41,812   40,768   40,842
   4451          Grocery stores..................................    37,798   37,870   37,821   36,799   36,891
   4453          Beer, wine & liquor stores......................       (*)    2,633    2,597    2,624    2,615

   446          Health & personal care stores....................    15,619   15,557   15,446   15,077   14,686
   44611         Pharmacies & drug stores........................       (*)   13,529   13,207   12,699   12,493

   447          Gasoline stations................................    21,760   23,132   22,882   20,395   19,152

   448          Clothing & clothing accessories stores...........    14,336   14,810   14,374   14,464   14,382
   44811         Men's clothing stores...........................       (*)      823      796      845      849
   44812         Women's clothing stores.........................       (*)    2,908    2,823    2,899    2,869
   4482          Shoe stores.....................................       (*)    1,879    1,832    1,858    1,841

   451          Sporting goods, hobby, book & music stores.......     6,732    6,655    6,718    6,739    6,872

   452          General merchandise stores.......................    38,751   38,986   38,935   38,274   37,556
   4521          Department stores (ex. L.D.)....................    17,800   18,045   18,182   19,412   19,082
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   20,941   20,753   18,862   18,474
   45291          Warehouse clubs & superstores..................       (*)   17,702   17,578   15,894   15,549
   45299          All other gen. merchandise stores..............       (*)    3,239    3,175    2,968    2,925

   453          Miscellaneous store retailers....................     8,679    8,594    8,534    8,720    8,579

   454          Nonstore retailers...............................    15,824   15,881   16,012   14,965   14,691
   4541          Electronic shopping & mail-order houses.........       (*)    9,965    9,991    9,713    9,500

   722          Food services & drinking places..................    29,068   29,228   28,675   27,749   27,632
 

 
