TABLE 1A.  ESTIMATED ADVANCE MONTHLY SALES FOR RETAIL AND FOOD SERVICES--May 2001

Adjusted for Seasonal, Holiday and Trading-day Differences
                 (Millions of dollars)


                                                                     2001     2001     2001     2000     2000
   NAICS                       Kind of business                      May      Apr      Mar
   code                                                              adv.     prel.    final    May(r)   Apr(r)

                Retail & food services, total....................   291,306  291,090  287,102  280,547  279,961

                 Total (excl. motor vehicle &  parts)............   220,625  219,917  217,525  212,168  211,494

                   Retail .......................................   264,587  264,639  260,695  255,325  254,612

                GAFO.............................................       (*)   74,736   73,822   73,214   72,718

   441          Motor vehicle & parts dealers....................    70,681   71,173   69,577   68,379   68,467
   4411,4412     Auto & other motor veh. dealers.................    64,506   65,026   63,518   62,249   62,479
   

   442          Furniture & home furnishings stores..............     7,691    7,600    7,613    7,745    7,722

   443          Electronics & appliance stores....................    7,027    7,034    7,079    7,306    7,384
   44311         Appl., T.V., &  camera..........................       (*)    5,024    5,036    5,008    5,056
   44312         Computer & software stores......................       (*)    2,010    2,043    2,298    2,328

   444          Building material & garden eq. & supplies dealers    24,825   24,986   24,179   23,112   22,886
   4441          Building mat. & supplies dealers................       (*)   21,469   20,848   20,072   19,910

   445          Food & beverage stores...........................    39,974   39,719   39,723   38,646   38,741
   4451          Grocery stores..................................    36,166   35,960   35,921   35,061   35,227
   4453          Beer, wine & liquor stores......................       (*)    2,483    2,471    2,367    2,305

   446          Health & personal care stores....................    14,219   14,066   14,081   13,109   12,965
   44611         Pharmacies & drug stores........................       (*)   12,028   12,066   11,103   10,930

   447          Gasoline stations................................    21,226   20,941   20,103   19,871   20,032

   448          Clothing & clothing accessories stores...........    14,253   14,404   14,319   13,991   13,885
   44811         Men's clothing stores...........................       (*)      885      898      889      887
   44812         Women's clothing stores.........................       (*)    2,757    2,744    2,689    2,645
   4482          Shoe stores.....................................       (*)    1,856    1,817    1,828    1,828

   451          Sporting goods, hobby, book & music stores.......     7,173    7,068    7,061    6,685    6,638

   452          General merchandise stores.......................    34,575   35,015   34,131   33,963   33,444
   4521          Department stores (ex. L.D.)....................    19,499   19,957   19,463   19,832   19,485
   4521          Department stores (incl. L.D.)..................       (*)     (NA)     (NA)     (NA)     (NA)
   4529          Other general merchandise stores................       (*)   15,058   14,668   14,131   13,959
   45291          Warehouse clubs & superstores..................       (*)   11,902   11,637   11,342   11,205
   45299          All other gen. merchandise stores..............       (*)    3,156    3,031    2,789    2,754

   453          Miscellaneous store retailers....................     9,518    9,271    9,380    8,979    9,161

   454          Nonstore retailers...............................    13,425   13,362   13,449   13,539   13,287
   4541          Electronic shopping & mail-order houses.........       (*)    9,125    9,107    9,166    9,177

   722          Food services & drinking places..................    26,719   26,451   26,407   25,222   25,349
 
  
 
